Word Index	IDF Value
5366	2.698101
5367	2.698101
5368	2.698101
5369	2.698101
5370	2.698101
5371	2.397071
5372	2.698101
5373	2.698101
5374	2.698101
5375	2.397071
5376	2.698101
5377	2.698101
5378	2.698101
5379	2.698101
5380	2.698101
5381	2.698101
5382	2.698101
5383	2.698101
5384	2.397071
5385	2.698101
5386	2.698101
5387	2.698101
5388	2.698101
5389	2.698101
5390	2.698101
5391	2.698101
5392	2.698101
5393	2.698101
5394	2.698101
5395	2.698101
5396	2.698101
5397	2.698101
5398	2.698101
5399	2.698101
5400	2.698101
5401	2.698101
5402	2.698101
5403	2.698101
5404	2.698101
5405	2.698101
5406	2.698101
5407	2.698101
5408	2.698101
5409	2.698101
5410	2.698101
5411	2.397071
5412	2.698101
5413	2.397071
5414	2.698101
5415	2.698101
5416	2.698101
5417	2.698101
5418	2.698101
5419	2.698101
5420	2.698101
5421	2.698101
5422	2.698101
5423	2.397071
5424	2.698101
5425	2.698101
5426	2.698101
5427	2.698101
5428	2.698101
5429	2.698101
5430	2.698101
5431	2.698101
5432	2.698101
5433	2.698101
5434	2.698101
5435	2.698101
5436	2.698101
5437	2.698101
5438	2.698101
5439	2.698101
5440	2.698101
5441	2.698101
5442	2.698101
5443	2.698101
5444	2.698101
5445	2.698101
5446	2.698101
5447	2.698101
5448	2.698101
5449	2.698101
5450	2.397071
5451	2.698101
5452	2.698101
5453	2.698101
5454	2.698101
5455	2.698101
5456	2.698101
5457	2.698101
5458	2.698101
5459	2.698101
5460	2.698101
5461	2.397071
5462	2.698101
5463	2.698101
5464	2.698101
5465	2.698101
5466	2.698101
5467	2.698101
5468	2.096040
5469	2.397071
5470	2.698101
5471	2.698101
5472	2.698101
5473	2.698101
5474	2.698101
5475	2.698101
5476	2.698101
5477	2.698101
5478	2.698101
5479	2.698101
5480	2.698101
5481	2.698101
5482	2.698101
5483	2.698101
5484	2.220979
5485	2.397071
5486	2.698101
5487	2.698101
5488	2.397071
5489	2.698101
5490	2.698101
5491	2.698101
5492	2.698101
5493	2.698101
5494	2.698101
5495	2.397071
5496	2.397071
5497	2.698101
5498	2.698101
5499	2.698101
5500	2.698101
5501	2.698101
5502	2.698101
5503	2.698101
5504	2.698101
5505	2.698101
5506	2.397071
5507	2.698101
5508	2.698101
5509	2.220979
5510	2.698101
5511	2.698101
5512	2.698101
5513	2.698101
5514	2.698101
5515	2.698101
5516	2.698101
5517	2.096040
5518	2.698101
5519	2.698101
5520	2.698101
5521	2.698101
5522	2.698101
5523	2.698101
5524	2.698101
5525	2.698101
5526	2.698101
5527	2.698101
5528	2.698101
5529	2.698101
5530	2.698101
5531	2.698101
5532	2.698101
5533	2.698101
5534	2.698101
5535	2.698101
5536	2.698101
5537	2.397071
5538	2.698101
5539	2.698101
5540	2.698101
5541	2.698101
5542	2.698101
5543	2.698101
5544	2.397071
5545	2.698101
5546	2.698101
5547	2.698101
5548	2.698101
5549	2.698101
5550	2.698101
5551	2.397071
5552	2.698101
5553	2.698101
5554	2.698101
5555	2.698101
5556	2.698101
5557	2.698101
5558	2.698101
5559	2.698101
5560	2.698101
5561	2.698101
5562	2.698101
5563	2.220979
5564	2.096040
5565	2.220979
5566	2.220979
5567	1.999130
5568	2.698101
5569	2.698101
5570	2.397071
5571	2.698101
5572	2.698101
5573	2.698101
5574	2.698101
5575	2.698101
5576	2.698101
5577	2.698101
5578	2.698101
5579	2.397071
5580	2.698101
5581	2.698101
5582	2.698101
5583	2.397071
5584	2.397071
5585	2.397071
5586	2.397071
5587	2.698101
5588	2.698101
5589	2.698101
5590	2.698101
5591	2.698101
5592	2.698101
5593	2.698101
5594	2.698101
5595	2.698101
5596	2.698101
5597	2.698101
5598	2.698101
5599	2.698101
5600	2.698101
5601	2.698101
5602	2.698101
5603	2.698101
5604	2.698101
5605	2.698101
5606	2.698101
5607	2.698101
5608	2.698101
5609	2.698101
5610	2.698101
5611	2.397071
5612	2.397071
5613	2.397071
5614	2.397071
5615	2.397071
5616	2.698101
5617	2.698101
5618	2.698101
5619	2.698101
5620	2.698101
5621	2.698101
5622	2.698101
5623	2.397071
5624	2.698101
5625	2.698101
5626	2.698101
5627	2.698101
5628	2.698101
5629	2.698101
5630	2.698101
5631	2.698101
5632	2.698101
5633	2.698101
5634	2.698101
5635	2.698101
5636	2.698101
5637	2.698101
5638	2.698101
5639	2.698101
5640	2.698101
5641	2.698101
5642	2.698101
5643	2.698101
5644	2.698101
5645	2.698101
5646	2.397071
5647	2.698101
5648	2.698101
5649	2.698101
5650	2.698101
5651	2.698101
5652	2.698101
5653	2.698101
5654	2.698101
5655	2.698101
5656	2.698101
5657	2.698101
5658	2.698101
5659	2.698101
5660	2.698101
5661	2.698101
5662	2.698101
5663	2.698101
5664	2.698101
5665	2.698101
5666	2.698101
5667	2.698101
5668	2.698101
5669	2.698101
5670	2.698101
5671	2.698101
5672	2.698101
5673	2.698101
5674	2.698101
5675	2.698101
5676	2.698101
5677	2.698101
5678	2.698101
5679	2.698101
5680	2.698101
5681	2.698101
5682	2.698101
5683	2.698101
5684	2.397071
5685	2.698101
5686	2.698101
5687	2.698101
5688	2.698101
5689	2.698101
5690	2.698101
5691	2.397071
5692	2.698101
5693	2.698101
5694	2.698101
5695	2.698101
5696	2.698101
5697	2.698101
5698	2.220979
5699	2.698101
5700	2.698101
5701	2.698101
5702	2.698101
5703	2.698101
5704	2.397071
5705	2.698101
5706	2.698101
5707	2.698101
5708	2.698101
5709	2.698101
5710	2.698101
5711	2.698101
5712	2.698101
5713	2.698101
5714	2.698101
5715	2.698101
5716	2.698101
5717	2.698101
5718	2.698101
5719	2.698101
5720	2.698101
5721	2.698101
5722	2.698101
5723	2.698101
5724	2.397071
5725	2.698101
5726	2.698101
5727	2.698101
5728	2.698101
5729	2.698101
5730	2.698101
5731	2.698101
5732	2.698101
5733	2.698101
5734	2.698101
5735	2.698101
5736	2.698101
5737	2.698101
5738	2.698101
5739	2.698101
5740	2.698101
5741	2.698101
5742	2.698101
5743	2.698101
5744	2.698101
5745	2.698101
5746	2.698101
5747	2.698101
5748	2.397071
5749	2.698101
5750	2.698101
5751	2.698101
5752	2.397071
5753	2.698101
5754	2.698101
5755	2.698101
5756	2.698101
5757	2.698101
5758	2.698101
5759	2.698101
5760	2.698101
5761	2.698101
5762	2.698101
5763	2.698101
5764	2.698101
5765	2.698101
5766	2.698101
5767	2.397071
5768	2.698101
5769	2.698101
5770	2.698101
5771	2.698101
5772	2.698101
5773	2.698101
5774	2.698101
5775	2.698101
5776	2.698101
5777	2.698101
5778	2.698101
5779	2.220979
5780	2.698101
5781	2.698101
5782	2.698101
5783	2.698101
5784	2.397071
5785	2.698101
5786	2.397071
5787	2.698101
5788	2.698101
5789	2.698101
5790	2.397071
5791	2.698101
5792	2.698101
5793	2.698101
5794	2.698101
5795	2.698101
5796	2.698101
5797	2.698101
5798	2.698101
5799	2.698101
5800	2.698101
5801	2.698101
5802	2.698101
5803	2.698101
5804	2.698101
5805	2.698101
5806	2.397071
5807	2.698101
5808	2.397071
5809	2.698101
5810	2.698101
5811	2.698101
5812	2.698101
5813	2.698101
5814	2.698101
5815	2.698101
5816	2.698101
5817	2.698101
5818	2.698101
5819	2.698101
5820	2.698101
5821	2.698101
5822	2.698101
5823	2.698101
5824	2.698101
5825	2.698101
5826	2.698101
5827	2.698101
5828	2.698101
5829	2.698101
5830	2.698101
5831	2.698101
5832	2.698101
5833	2.397071
5834	2.397071
5835	2.397071
5836	2.397071
5837	2.397071
5838	2.397071
5839	2.397071
5840	2.397071
5841	2.397071
5842	2.397071
5843	2.397071
5844	2.698101
5845	2.698101
5846	2.698101
5847	2.698101
5848	2.698101
5849	2.698101
5850	2.698101
5851	2.698101
5852	2.698101
5853	2.698101
5854	2.698101
5855	2.698101
5856	2.698101
5857	2.698101
5858	2.698101
5859	2.397071
5860	2.397071
5861	2.698101
5862	2.698101
5863	2.698101
5864	2.698101
5865	2.698101
5866	2.698101
5867	2.698101
5868	2.698101
5869	2.698101
5870	2.698101
5871	2.698101
5872	2.698101
5873	2.698101
5874	2.698101
5875	2.698101
5876	2.698101
5877	2.698101
5878	2.698101
5879	2.698101
5880	2.698101
5881	2.698101
5882	2.698101
5883	2.698101
5884	2.698101
5885	2.698101
5886	2.698101
5887	2.698101
5888	2.698101
5889	2.698101
5890	2.698101
5891	2.698101
5892	2.698101
5893	2.698101
5894	2.698101
5895	2.698101
5896	2.698101
5897	2.698101
5898	2.698101
5899	2.698101
5900	2.698101
5901	2.397071
5902	2.220979
5903	2.397071
5904	2.397071
5905	2.397071
5906	2.698101
5907	2.698101
5908	2.698101
5909	2.698101
5910	2.698101
5911	2.698101
5912	2.698101
5913	2.698101
5914	2.698101
5915	2.698101
5916	2.698101
5917	2.698101
5918	2.698101
5919	2.698101
5920	2.698101
5921	2.698101
5922	2.698101
5923	2.698101
5924	2.397071
5925	2.698101
5926	2.698101
5927	2.698101
5928	2.698101
5929	2.698101
5930	2.698101
5931	2.698101
5932	2.698101
5933	2.698101
5934	2.698101
5935	2.698101
5936	2.698101
5937	2.698101
5938	2.698101
5939	2.698101
5940	2.698101
5941	2.698101
5942	2.698101
5943	2.220979
5944	2.698101
5945	2.698101
5946	2.698101
5947	2.698101
5948	2.698101
5949	2.698101
5950	2.698101
5951	2.698101
5952	2.698101
5953	2.397071
5954	2.397071
5955	2.698101
5956	2.698101
5957	2.698101
5958	2.698101
5959	2.698101
5960	2.698101
5961	2.698101
5962	2.698101
5963	2.698101
5964	2.698101
5965	2.698101
5966	2.698101
5967	2.698101
5968	2.698101
5969	2.698101
5970	2.698101
5971	2.698101
5972	2.698101
5973	2.698101
5974	2.698101
5975	2.698101
5976	2.698101
5977	2.698101
5978	2.698101
5979	2.698101
5980	2.698101
5981	2.698101
5982	2.698101
5983	2.698101
5984	2.698101
5985	2.698101
5986	2.698101
5987	2.698101
5988	2.397071
5989	2.698101
5990	2.698101
5991	2.698101
5992	2.698101
5993	2.698101
5994	2.698101
5995	2.698101
5996	2.698101
5997	2.698101
5998	2.698101
5999	2.698101
6000	2.698101
6001	2.698101
6002	2.698101
6003	2.698101
6004	2.698101
6005	2.698101
6006	2.698101
6007	2.698101
6008	2.698101
6009	2.698101
6010	2.698101
6011	2.698101
6012	2.698101
6013	2.698101
6014	2.698101
6015	2.698101
6016	2.698101
6017	2.698101
6018	2.698101
6019	2.698101
6020	2.698101
6021	2.698101
6022	2.698101
6023	2.698101
6024	2.698101
6025	2.698101
6026	2.698101
6027	2.698101
6028	2.698101
6029	2.698101
6030	2.698101
6031	2.698101
6032	2.698101
6033	2.698101
6034	2.698101
6035	2.698101
6036	2.698101
6037	2.698101
6038	2.698101
6039	2.698101
6040	2.698101
6041	2.698101
6042	2.698101
6043	2.698101
6044	2.698101
6045	2.698101
6046	2.698101
6047	2.698101
6048	2.698101
6049	2.698101
6050	2.698101
6051	2.698101
6052	2.698101
6053	2.698101
6054	2.698101
6055	2.698101
6056	2.698101
6057	2.698101
6058	2.698101
6059	2.698101
6060	2.698101
6061	2.698101
6062	2.698101
6063	2.698101
6064	2.698101
6065	2.397071
6066	2.698101
6067	2.698101
6068	2.698101
6069	2.698101
6070	2.698101
6071	2.698101
6072	2.698101
6073	2.698101
6074	2.698101
6075	2.698101
6076	2.698101
6077	2.698101
6078	2.397071
6079	2.698101
6080	2.698101
6081	2.698101
6082	2.698101
6083	2.698101
6084	2.698101
6085	2.698101
6086	2.698101
6087	2.698101
6088	2.698101
6089	2.698101
6090	2.698101
6091	2.698101
6092	2.698101
6093	2.698101
6094	2.698101
6095	2.698101
6096	2.698101
6097	2.698101
6098	2.698101
6099	2.698101
6100	2.698101
6101	2.698101
6102	2.698101
6103	2.698101
6104	2.698101
6105	2.698101
6106	2.698101
6107	2.698101
6108	2.698101
6109	2.698101
6110	2.698101
6111	2.698101
6112	2.698101
6113	2.698101
6114	2.698101
6115	2.698101
6116	2.698101
6117	2.698101
6118	2.698101
6119	2.698101
6120	2.698101
6121	2.698101
6122	2.698101
6123	2.698101
6124	2.698101
6125	2.698101
6126	2.698101
6127	2.698101
